accx,accy,accz
0.54,-0.212,-0.073
0.54,-0.212,-0.073
0.562,-0.264,0.389
0.562,-0.264,0.389
0.547,-0.208,0.555
0.613,-0.176,0.66
0.613,-0.176,0.66
0.498,-0.323,0.716
0.498,-0.323,0.716
0.522,-0.308,0.588
0.386,-0.235,0.328
0.386,-0.235,0.328
0.307,-0.078,0.151
0.257,-0.067,0.064
0.257,-0.067,0.064
0.184,-0.227,0.1
0.184,-0.227,0.1
0.115,-0.151,-0.093
0.115,-0.151,-0.093
0.005,-0.037,-0.182
-0.059,0.03,-0.189
-0.115,0.102,-0.264
-0.115,0.102,-0.264
-0.213,0.05,-0.292
-0.141,0.021,-0.361
-0.174,0.025,-0.32
-0.211,0.066,-0.226
-0.237,0.093,-0.109
-0.237,0.093,-0.109
-0.292,0.13,-0.036
-0.327,0.152,-0.036
-0.327,0.152,-0.036
-0.444,0.126,0.127
-0.523,0.11,0.226
-0.523,0.11,0.226
-0.549,0.204,0.245
-0.549,0.204,0.245
-0.585,0.185,0.318
-0.544,0.08,0.397
-0.544,0.08,0.397
-0.457,0.075,0.344
-0.457,0.075,0.344
-0.474,0.102,0.439
-0.526,-0.015,0.501
-0.526,-0.015,0.501
-0.444,0.039,0.334
-0.444,0.039,0.334
-0.39,0.122,0.162
-0.417,0.047,0.232
-0.417,0.047,0.232
-0.297,-0.059,0.06
-0.241,-0.055,-0.126
-0.18,-0.017,-0.12
-0.201,0.045,-0.09
-0.201,0.045,-0.09
-0.23,0.081,-0.052
-0.333,0.056,-0.005
-0.361,0.039,0.025
-0.392,0.082,-0.119
-0.304,0.125,-0.234
-0.221,0.078,-0.24
-0.137,-0.014,-0.131
-0.039,-0.102,-0.002
-0.034,-0.088,0.067
-0.056,0.005,0.068
-0.059,0.058,0.009
-0.09,0.062,-0.024
-0.106,-0.027,-0.019
-0.138,-0.085,-0.043
-0.123,-0.09,-0.12
-0.064,-0.057,-0.188
-0.048,0.01,-0.18
-0.056,0.022,-0.028
-0.055,0.018,0.149
-0.053,-0.097,0.286
0.048,-0.128,0.211
0.152,-0.151,0.079
0.132,-0.086,-0.009
0.066,0.022,-0.033
-0.018,0.015,0.04
-0.026,-0.055,0.199
0.001,-0.138,0.27
0.066,-0.133,0.197
0.111,-0.106,0.093
0.101,-0.107,0.031
0.146,-0.051,0.027
0.065,-0.046,0.001
0.057,0,-0.005
0.037,-0.067,-0.032
0.07,-0.073,-0.076
0.069,-0.146,-0.121
0.086,-0.141,-0.143
0.039,-0.083,-0.175
0.04,0.034,-0.236
-0.028,0.105,-0.23
-0.124,0.028,-0.104
-0.078,0.022,-0.073
-0.057,-0.002,-0.173
-0.047,-0.056,-0.224
-0.047,-0.056,-0.224
-0.025,0.111,-0.149
-0.025,0.111,-0.149
-0.05,0.106,-0.035
-0.103,0.062,0.086
-0.137,-0.025,0.139
-0.156,-0.003,0.086
-0.094,0.036,-0.031
-0.094,0.036,-0.031
-0.117,0.122,-0.09
-0.117,0.122,-0.09
-0.092,-0.002,0.04
-0.021,-0.043,0.029
-0.021,-0.043,0.029
0.101,-0.089,-0.091
0.101,-0.089,-0.091
0.176,-0.134,-0.189
0.131,-0.098,-0.169
0.131,-0.098,-0.169
0.162,-0.071,0.005
0.162,-0.071,0.005
0.098,-0.025,-0.013
0.16,-0.106,-0.109
0.16,-0.106,-0.109
0.43,-0.268,-0.223
0.43,-0.268,-0.223
0.305,-0.213,-0.165
0.201,-0.173,0.007
0.201,-0.173,0.007
0.032,-0.175,0.148
0.032,-0.175,0.148
-0.202,-0.04,0.11
-0.379,0.009,0.199
-0.379,0.009,0.199
-0.447,0.23,0.248
-0.447,0.23,0.248
-0.464,0.137,0.299
-0.461,0.054,0.319
-0.461,0.054,0.319
-0.445,0.102,0.196
-0.445,0.102,0.196
-0.553,0.219,0.159
-0.538,0.187,0.258
-0.538,0.187,0.258
-0.48,0.103,0.281
-0.33,0.202,0.165
-0.308,0.177,0.052
-0.23,0.103,0.015
-0.23,0.103,0.015
-0.114,-0.142,-0.044
-0.039,-0.144,-0.078
-0.029,-0.087,-0.135
-0.029,-0.087,-0.135
0.008,-0.107,-0.108
0.064,-0.084,-0.02
0.044,-0.07,-0.067
0.065,-0.082,-0.152
0.05,-0.104,-0.156
0.05,-0.104,-0.156
0.071,-0.122,-0.049
0.065,-0.137,-0.026
0.019,-0.054,-0.022
-0.014,0.057,-0.072
-0.014,0.057,-0.072
-0.102,0.093,0.012
-0.167,-0.006,0.058
-0.143,0.012,-0.019
-0.058,0.052,-0.117
-0.058,0.052,-0.117
0.006,-0.011,-0.097
-0.034,-0.105,-0.026
-0.043,-0.013,-0.055
-0.091,0.103,-0.182
-0.091,0.103,-0.182
-0.132,0.195,-0.23
-0.111,0.08,-0.082
-0.111,0.08,-0.082
0.122,-0.104,-0.257
0.122,-0.104,-0.257
0.259,-0.094,-0.386
0.22,-0.046,-0.304
0.22,-0.046,-0.304
0.108,-0.038,-0.226
0.118,-0.019,-0.279
0.197,-0.044,-0.283
0.243,-0.065,-0.237
0.243,-0.065,-0.237
0.27,-0.089,-0.018
0.27,-0.089,-0.018
0.352,-0.203,-0.116
0.437,-0.195,-0.234
0.417,-0.236,-0.218
0.298,-0.208,-0.127
0.298,-0.208,-0.127
0.136,-0.051,-0.047
0.091,-0.025,-0.108
0.088,-0.041,-0.136
0.044,-0.094,-0.19
0.044,-0.094,-0.19
-0.028,-0.086,-0.045
-0.091,0.016,0.004
-0.158,0.122,-0.01
-0.201,0.174,-0.023
-0.201,0.174,-0.023
-0.241,-0.019,0.054
-0.182,-0.098,0.062
-0.096,-0.056,-0.062
-0.047,0.045,-0.001
-0.047,0.045,-0.001
-0.113,0.13,0.293
-0.113,0.13,0.293
-0.07,0.02,0.202
0.035,-0.122,0.134
0.149,-0.174,0.125
0.108,-0.136,0.18
0.09,-0.074,0.159
0.077,-0.063,0.126
0.17,-0.133,0.179
0.232,-0.162,0.25
0.227,-0.201,0.3
0.3,-0.211,0.444
0.433,-0.3,0.473
0.507,-0.355,0.573
0.515,-0.307,0.666
0.559,-0.304,0.771
0.619,-0.326,0.869
0.673,-0.407,0.906
0.742,-0.428,0.829
0.729,-0.279,0.563
0.784,-0.314,0.491
0.793,-0.438,0.404
0.853,-0.477,0.237
0.719,-0.477,-0.111
0.492,-0.366,-0.378
0.258,-0.198,-0.716
0.028,-0.029,-1.106
-0.094,0.25,-1.473
-0.283,0.412,-1.646
-0.406,0.451,-1.626
-0.529,0.428,-1.668
-0.517,0.445,-1.776
-0.6,0.573,-1.911
-0.763,0.761,-2.21
-0.783,0.775,-2.178
-0.783,0.775,-2.178
-0.867,0.715,-2.107
-0.867,0.715,-2.107
-0.921,0.834,-1.998
-0.872,0.792,-1.847
-0.872,0.792,-1.847
-0.698,0.56,-1.271
-0.698,0.56,-1.271
-0.578,0.395,-0.932
-0.275,0.283,-0.787
-0.275,0.283,-0.787
-0.175,0.038,-0.564
-0.175,0.038,-0.564
-0.075,-0.122,-0.304
-0.006,-0.1,-0.103
-0.006,-0.1,-0.103
0.08,-0.215,0.262
0.08,-0.215,0.262
0.147,-0.325,0.43
0.217,-0.401,0.613
0.12,-0.423,0.74
-0.004,-0.239,0.722
-0.004,-0.239,0.722
-0.316,-0.005,0.507
-0.316,-0.005,0.507
-0.415,0.055,0.456
-0.381,-0.037,0.267
-0.381,-0.037,0.267
-0.287,-0.126,0.185
-0.238,-0.25,0.118
-0.238,-0.25,0.118
-0.475,0.103,-0.201
-0.475,0.103,-0.201
-0.81,0.128,-0.023
-0.84,0.074,0.126
-0.84,0.074,0.126
-0.733,0.004,0.289
-0.733,0.004,0.289
-0.551,-0.049,0.561
-0.518,-0.071,0.591
-0.518,-0.071,0.591
-0.587,0.004,0.619
-0.621,0.004,0.669
-0.763,-0.052,0.695
-0.763,-0.052,0.695
-0.672,-0.137,0.747
-0.795,0.009,0.899
-0.918,0.13,0.895
-1.002,0.101,0.835
-0.93,0.059,0.601
-0.93,0.059,0.601
-0.766,0.076,0.392
-0.715,-0.02,0.348
-0.715,-0.02,0.348
-0.533,-0.24,0.257
-0.533,-0.24,0.257
-0.529,0.037,0.181
-0.634,0.123,0.328
-0.634,0.123,0.328
-0.643,0.015,0.37
-0.47,-0.092,0.221
-0.365,-0.136,-0.007
-0.263,-0.138,-0.219
-0.263,-0.138,-0.219
-0.095,-0.108,-0.173
-0.008,-0.174,-0.076
0.084,-0.3,-0.01
0.218,-0.411,0
0.376,-0.472,-0.051
0.515,-0.442,-0.065
0.548,-0.398,0.04
0.53,-0.356,0.117
0.442,-0.371,0.091
0.442,-0.371,0.091
0.482,-0.507,-0.152
0.536,-0.551,-0.282
0.61,-0.484,-0.272
0.562,-0.421,-0.133
0.562,-0.421,-0.133
0.445,-0.358,0.155
0.447,-0.386,0.069
0.435,-0.38,-0.087
0.435,-0.38,-0.087
0.399,-0.383,-0.345
0.2,-0.355,-0.529
0.2,-0.355,-0.529
0.072,-0.277,-0.492
-0.063,-0.206,-0.401
-0.121,-0.139,-0.274
-0.197,-0.07,-0.177
-0.197,-0.07,-0.177
-0.301,0.005,-0.097
-0.351,-0.003,0.003
-0.351,-0.003,0.003
-0.435,0.105,-0.066
-0.454,0.114,-0.095
-0.366,0.071,-0.092
-0.231,-0.017,-0.077
-0.061,-0.153,-0.059
-0.028,-0.206,-0.026
0.079,-0.187,-0.01
0.018,-0.091,-0.063
-0.122,0.063,-0.145
-0.122,0.063,-0.145
-0.227,-0.014,-0.25
-0.142,-0.103,-0.214
0.005,-0.16,-0.219
0.124,-0.131,-0.25
0.124,-0.131,-0.25
0.09,-0.04,-0.222
0.141,-0.122,-0.312
0.099,-0.247,-0.346
0.062,-0.265,-0.358
-0.003,-0.165,-0.261
0.005,-0.117,-0.239
0.005,-0.117,-0.239
0.106,-0.244,0.006
0.111,-0.304,0.18
0.111,-0.304,0.18
0.107,-0.301,0.192
0.056,-0.236,0.174
-0.102,-0.12,0.168
-0.234,0.052,0.15
-0.44,0.115,0.13
-0.655,0.143,0.104
-0.682,0.159,0.092
-0.625,0.01,0
-0.571,-0.056,0.054
-0.548,0.082,0.281
-0.632,0.176,0.307
-0.704,0.233,0.287
-0.649,0.166,0.228
-0.479,-0.224,0.254
-0.107,-0.353,-0.151
0.117,-0.637,-0.459
0.262,-0.797,-0.763
0.346,-0.633,-1.151
0.259,-0.518,-1.444
0.093,-0.336,-1.293
-0.008,-0.259,-0.727
0.148,-0.389,-0.152
0.148,-0.389,-0.152
1.226,-1.127,0.659
2.068,-1.281,1.181
2.655,-1.427,1.515
2.837,-1.545,1.681
2.748,-1.521,1.374
2.67,-1.443,0.455
2.67,-1.443,0.455
2.871,-1.507,0.064
3.117,-1.899,-0.316
3.117,-1.899,-0.316
2.644,-1.85,-0.441
2.179,-1.726,-0.602
2.179,-1.726,-0.602
1.247,-1.213,-1.032
1.247,-1.213,-1.032
0.1,-0.512,-0.832
-0.455,-0.228,-0.727
-0.455,-0.228,-0.727
-1.235,-0.114,-0.672
-1.235,-0.114,-0.672
-0.862,-0.486,-0.901
-0.648,-0.526,-0.82
-0.648,-0.526,-0.82
-0.539,-0.664,-0.375
-0.643,-0.673,-0.146
-0.865,-0.597,-0.03
-1.158,-0.474,-0.053
-1.158,-0.474,-0.053
-1.359,-0.402,-0.227
-1.426,-0.397,-0.458
-1.107,-0.553,-0.466
-0.875,-0.727,-0.202
-0.875,-0.727,-0.202
-0.58,-1.152,0.775
-0.668,-1.285,1.055
-0.851,-1.306,1.26
-1.508,-1.26,1.42
-1.508,-1.26,1.42
-2.024,-0.764,0.934
-2.024,-0.764,0.934
-1.795,-0.955,0.852
-1.811,-1.155,1.153
-1.811,-1.155,1.153
-2.494,-1.981,3.496
-1.865,-0.905,3.21
-1.882,-0.82,1.955
-2.112,-0.969,1.778
-2.112,-0.969,1.778
-2.968,-0.967,2.872
-2.968,-0.967,2.872
-3.13,-1.119,1.745
-2.531,-1.049,1.864
-2.531,-1.049,1.864
-1.805,-1.217,4.636
-1.95,-1.359,5.446
-1.873,-1.205,5.392
-1.756,-1.017,4.406
-1.756,-1.017,4.406
-1.841,-0.799,1.527
-2.272,-0.665,0.384
-2.361,-0.443,-0.442
-2.159,-0.142,-0.9
-2.159,-0.142,-0.9
-1.606,0.253,-0.22
-1.532,0.075,0.471
-1.509,-0.171,0.759
-1.939,-0.444,0.913
-1.939,-0.444,0.913
-1.612,-0.141,0.137
-2.097,-0.079,0.196
-2.204,0.189,-0.508
-2.167,0.436,-1.289
-2.167,0.436,-1.289
-2.419,0.656,-2.111
-2.619,0.761,-2.041
-2.735,0.904,-1.893
-2.758,0.891,-1.636
-2.758,0.891,-1.636
-2.264,0.918,-1.213
-2.009,0.96,-0.781
-1.823,0.898,-0.005
-1.579,0.789,1.048
-1.579,0.789,1.048
-1.139,0.487,3.465
-0.808,0.137,4.009
-0.42,-0.476,3.862
0.125,-1.148,3.089
0.125,-1.148,3.089
1.217,-2.003,0.516
1.642,-2.012,-0.35
1.773,-2.082,-0.807
1.691,-1.967,-1.251
1.691,-1.967,-1.251
1.352,-1.042,-2.134
0.987,-0.646,-3.018
0.987,-0.646,-3.018
0.648,-0.364,-3.674
0.212,-0.012,-4.112
0.072,0.017,-4.166
-0.236,0.242,-4.313
-0.241,0.636,-4.493
-0.241,0.636,-4.493
-0.024,0.835,-4.124
0.089,0.806,-3.804
-0.018,0.684,-3.503
-0.19,0.576,-3.179
-0.238,0.605,-2.869
-0.367,0.631,-1.951
-0.367,0.631,-1.951
-0.424,0.755,-1.429
-0.546,0.809,-0.5
-0.373,0.657,-0.168
-0.373,0.657,-0.168
0.231,0.274,0.238
0.365,0.144,0.274
0.384,0.004,0.454
0.322,-0.148,0.49
0.236,-0.24,0.596
0.136,-0.305,0.791
0.046,-0.365,0.902
0.04,-0.371,1.002
0.139,-0.337,0.899
0.139,-0.337,0.899
0.238,-0.259,0.568
0.231,-0.212,0.46
0.246,-0.488,0.417
0.189,-0.163,0.31
0.189,-0.163,0.31
0.203,-0.148,0.216
0.233,-0.289,0.308
0.389,-0.489,0.182
0.531,-0.658,-0.037
0.531,-0.658,-0.037
0.459,-0.836,-0.225
0.459,-0.836,-0.225
0.275,-0.72,-0.083
0.168,-0.614,-0.084
-0.021,-0.554,-0.15
-0.08,-0.477,-0.215
-0.084,-0.329,-0.232
-0.108,-0.209,-0.099
-0.154,-0.161,0.063
-0.197,-0.147,0.062
-0.279,-0.203,0.006
-0.285,-0.152,-0.028
-0.299,-0.133,-0.05
-0.374,-0.096,-0.101
-0.336,-0.014,-0.214
-0.252,0.081,-0.28
-0.149,0.111,-0.472
-0.017,0.1,-0.461
0.082,0.036,-0.425
0.198,-0.095,-0.341
0.308,-0.223,-0.398
0.329,-0.237,-0.34
0.253,-0.295,-0.327
0.18,-0.212,-0.348
0.213,-0.101,-0.486
0.333,-0.087,-0.644
0.477,-0.058,-0.671
0.457,-0.089,-0.327
0.369,-0.276,-0.057
0.355,-0.367,-0.049
0.224,-0.436,-0.24
0.141,-0.371,-0.069
0.141,-0.371,-0.069
0.268,-0.404,0.323
0.334,-0.457,0.437
0.334,-0.457,0.437
0.351,-0.552,0.336
0.351,-0.552,0.336
0.158,-0.433,0.093
0.158,-0.433,0.093
0.052,-0.404,0.076
-0.018,-0.516,0.106
-0.018,-0.516,0.106
0.178,-0.427,0.33
0.216,-0.464,0.43
0.216,-0.464,0.43
0.215,-0.614,0.319
0.215,-0.614,0.319
0.04,-0.533,0.074
-0.035,-0.378,0.07
-0.035,-0.378,0.07
-0.198,-0.142,-0.119
-0.198,-0.142,-0.119
-0.12,-0.049,-0.298
0.007,-0.087,-0.273
0.007,-0.087,-0.273
-0.042,-0.114,-0.108
-0.042,-0.114,-0.108
-0.146,-0.06,-0.023
-0.155,-0.088,-0.063
-0.155,-0.088,-0.063
-0.078,-0.06,-0.28
-0.078,-0.06,-0.28
-0.099,0.345,0.196
-0.284,0.204,-0.238
-0.284,0.204,-0.238
-0.497,0.184,-0.325
-0.497,0.184,-0.325
-0.507,-0.008,-0.194
-0.507,-0.214,-0.029
-0.507,-0.214,-0.029
-0.338,-0.555,0.013
-0.338,-0.555,0.013
-0.317,-0.429,0.337
-0.155,-0.507,0.296
-0.155,-0.507,0.296
0.019,-0.98,0.401
0.019,-0.98,0.401
-0.092,-1.134,0.715
-0.119,-1.105,0.824
-0.119,-1.105,0.824
-0.091,-0.911,1.041
-0.091,-0.911,1.041
0,-0.565,0.813
0.079,-0.611,0.76
0.079,-0.611,0.76
0.112,-0.578,0.769
0.112,-0.578,0.769
0.25,-0.495,0.336
0.29,-0.459,0.156
0.29,-0.459,0.156
0.21,-0.489,-0.082
0.21,-0.489,-0.082
0.064,-0.338,-0.26
0.122,-0.237,-0.331
0.122,-0.237,-0.331
0.151,-0.214,-0.673
0.248,-0.177,-0.84
0.291,-0.223,-0.764
0.349,-0.453,-0.612
0.349,-0.453,-0.612
0.653,-0.593,-0.59
0.653,-0.593,-0.59
0.917,-0.486,-0.419
0.971,-0.369,-0.599
0.971,-0.369,-0.599
1.175,-0.093,-0.73
1.163,-0.104,-0.664
1.159,-0.175,-0.59
1.112,-0.184,-0.759
1.112,-0.184,-0.759
1.048,0.124,-1.799
0.923,1.289,-2.637
1.106,1.085,-3.226
0.424,0.41,-1.437
0.424,0.41,-1.437
-0.599,0.475,0.722
-0.351,0.639,0.649
0.23,0.541,0.184
0.23,0.541,0.184
0.802,-0.037,-0.213
