accx,accy,accz
0.117,0.718,-2.163
0.22,0.757,-1.91
0.27,0.764,-1.669
0.319,0.774,-1.503
0.41,0.736,-1.402
0.496,0.751,-1.097
0.612,0.767,-0.924
0.703,0.738,-0.816
0.741,0.644,-0.663
0.711,0.556,-0.556
0.678,0.574,-0.485
0.561,0.689,-0.441
0.451,0.809,-0.562
0.408,0.801,-0.565
0.379,0.851,-0.496
0.359,0.9,-0.38
0.364,0.893,-0.281
0.458,0.798,0.002
0.649,0.615,0.316
0.888,0.364,0.721
0.993,0.156,1.067
1.002,-0.059,1.296
0.828,-0.135,1.34
0.371,0.166,1.088
0.014,0.324,0.752
0.005,0.243,0.573
0.19,0.01,0.54
0.537,-0.172,0.699
0.815,-0.274,1.07
1.011,-0.425,1.844
1.117,-0.665,2.553
1.178,-1.028,2.946
1.204,-1.349,3.274
1.026,-1.433,3.517
0.892,-1.506,3.526
0.836,-1.556,3.359
0.87,-1.55,2.906
0.99,-1.552,2.248
0.99,-1.552,2.248
1.186,-1.231,1.02
1.198,-1.059,0.281
1.112,-0.919,-0.25
1.044,-0.796,-0.644
0.913,-0.673,-1.082
0.859,-0.582,-1.397
0.932,-0.521,-1.648
0.995,-0.484,-1.841
1.032,-0.483,-1.907
0.992,-0.523,-1.867
0.77,-0.588,-1.691
0.435,-0.658,-1.517
0.082,-0.753,-1.308
-0.295,-0.82,-1.173
-0.535,-0.793,-1.122
-0.688,-0.697,-1.106
-0.845,-0.561,-1.17
-0.928,-0.396,-1.367
-0.924,-0.279,-1.722
-0.973,-0.089,-1.972
-0.911,0.134,-2.256
-0.937,0.452,-2.377
-1.118,0.504,-2.514
-1.313,0.326,-3.261
-1.415,0.529,-2.82
-1.646,0.539,-2.31
-1.567,0.925,-2.368
-1.61,0.832,-2.414
-1.185,0.622,-2.948
-1.123,0.635,-3.311
-1.169,0.399,-2.731
